diggCount,likedByAuthor,pinnedByAuthor,replyCommentTotal,submittedVideoUrl,text,uniqueId,videoWebUrl,mentions,detailedMentions,comment_datetime,cleaned_text,gpt_sentiment
527,False,False,5,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,suaraku bisa menghancurkan dunia ya tiiiii😭😭😭,ysafitriniezz,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,,,2025-02-09 07:29:40+00:00,suaraku bisa menghancurkan dunia ya tii : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca :,positive
834,False,False,14,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,Collab kan fuji aisar min..meledakk🔥🔥,rabyrena,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,,,2025-02-04 12:24:25+00:00,collab kan fuji aisar min.meledak : fire : : fire :,positive
1771,False,False,8,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,Candu bgt dia ngomong nama aisar🤣,miamianaaa,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 11:06:03+00:00,candu bgt dia ngomong nama aisar : rolling_on_the_floor_laughing :,positive
27,False,False,1,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,Aaaa cute!!!!,itsely._,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-16 04:12:58+00:00,aa cute!,positive
153,False,False,5,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,"klo abang tau pasti "" oh my god""😂🥰",mbakjawa270,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,,,2025-02-05 11:46:12+00:00,"kalau abang tau pasti "" oh my god "" : face_with_tears_of_joy : : smiling_face_with_hearts :",positive
19,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,i rasa jodoh zizan bukan orang malaysia 💓💓💓💓,soimsisi,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 11:21:23+00:00,saya rasa jodoh zizan bukan orang malaysia : beating_heart : : beating_heart : : beating_heart : : beating_heart :,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,korang tk kawin aq tknk beli🗿,icy_ace_,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-20 04:13:26+00:00,korang tidak kahwin aku taknak beli : moai :,negative
22,False,False,0,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,dah bunyi macam loghat Thailand dah hahaha 🤣🤣🤣,nasuhaismail185,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,,,2025-02-02 01:48:46+00:00,dah bunyi macam loghat thailand dah haha : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,positive
155,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,zizan selalu jaga jodoh org je 🫢🫢🫢,akuinsanbiasa77,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 10:24:20+00:00,zizan selalu jaga jodoh orang je : face_with_open_eyes_and_hand_over_mouth : : face_with_open_eyes_and_hand_over_mouth : : face_with_open_eyes_and_hand_over_mouth :,positive
2037,False,False,7,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,"haha Amar ni,X de perasaan lsg",user7599141569339,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-03-06 01:08:09+00:00,"haha amar ini , tidak ada perasaan langsung",negative
205,False,False,1,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,COMEL GILAAA WEHHH😭,izzaa004,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 14:17:56+00:00,comel gila wehh : loudly_crying_faca :,positive
6,False,False,0,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,yusoff ni btl2 ikut abah dia eh 😂,wanikhairiah,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-03-08 02:59:56+00:00,yusoff ini betul-betul ikut abah dia eh : face_with_tears_of_joy :,positive
9918,False,False,139,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,"direspost pak Jokowi lagi, curiga pak Wowi fans garis keras fuji😭",soetjiiiiii,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,,,2025-02-05 22:59:50+00:00,"direspost pak jokowi lagi , curiga pak wowi fans garis keras fuji : loudly_crying_faca :",negative
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,Davina so hamble♥️🇲🇾,jansskoroisss,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 14:52:12+00:00,davina so humble : heart_suit : : malaysia :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7505224274903436552,🌹🌹🌹🌹🌹🌹,ardiman935,https://www.tiktok.com/@hijabistahub/video/7505224274903436552,,,2025-05-27 23:01:28+00:00,: rose : : rose : : rose : : rose : : rose : : rose :,positive
4836,False,False,36,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,muka fuji melayu bangettt😭,anisaa_szaaa,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 13:23:24+00:00,muka fuji melayu banget : loudly_crying_faca :,negative
353,False,False,11,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,"fuji canti, davina cantik, apalagi aku... cantik bangettt.. 😋🤭😂,",ciolio_,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 09:11:06+00:00,"fuji cantik , davina cantik , apalagi aku.cantik banget.: face_savoring_food : : face_with_hand_over_mouth : : face_with_tears_of_joy :,",positive
14,False,False,0,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,nampak do Zizan sayang lagi kat Emma 😂,mxdnishh._,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-18 07:36:55+00:00,nampak do zizan sayang lagi kat emma : face_with_tears_of_joy :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,🥰,umieyyleee__,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,,,2025-06-14 04:57:04+00:00,: smiling_face_with_hearts :,positive
42,False,False,2,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,omakkkk cantik kali,n0lost_,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 11:31:47+00:00,omakk cantik kali,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,davina 🥹,harithizzue,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-02-25 16:03:48+00:00,davina : face_holding_back_tears :,positive
663,False,False,54,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,cobak bayangin kalau Aisar duet nyanyi ama fuji 😁,tiktokamaq.ziva3,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,,,2025-02-09 09:23:44+00:00,cobak bayangin kalau aisar duet nyanyi ama fuji : beaming_face_with_smiling_eyes :,positive
156,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,setakat ni collab ni paling meletupp. mahal bayar diorang ni,ikmalmorata_,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-29 16:32:38+00:00,setakat ini collab ini paling meletup.mahal bayar diorang ini,positive
878,False,False,21,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,"Pernah nmpk dia pakai tudung ari tu.. geramm tgok, nk sgt ada Malaysian stylist yg pakaikan.. akhirnya ada juga.. kn cantik gini",ayeeshatze,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 12:02:55+00:00,"pernah nampak dia pakai tudung hari itu.geram tengok , nak sangat ada malaysian stylist yang pakaikan.akhirnya ada juga.kn cantik gini",positive
503,False,False,6,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,Haaa betul betul dato' Alif versi sachet 😅 suka...suka...suka 🥰🥰🥰,mutia.nareendran.meera,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-03-06 00:10:42+00:00,haa betul betul dato' alif versi sachet : grinning_face_with_sweat : suka.suka.suka : smiling_face_with_hearts : : smiling_face_with_hearts : : smiling_face_with_hearts :,positive
2202,False,False,42,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,siapa yang ketawa tawa sambil teriak pas aisar disebut🤣😍,aadilla13,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 10:46:24+00:00,siapa yang ketawa tawa sambil teriak pas aisar disebut : rolling_on_the_floor_laughing : : smiling_face_with_heart-eyes :,positive
9,False,False,0,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,semoga berhijrah,theainafrq._625,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,,,2025-06-01 09:27:17+00:00,semoga berhijrah,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,Best Fuji era🔥,mrssyifaaa,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-02-07 00:08:09+00:00,best fuji era : fire :,positive
18,False,False,1,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,"kawin ,KAWINNNN,kawinnn zizang Ft Emma",muhd_rudyerna,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-18 03:43:43+00:00,"kahwin , kahwin , kahwin zizan ft emma",positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,🥰,komonaing,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,,,2025-06-15 09:20:27+00:00,: smiling_face_with_hearts :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,🌹🌹🌹🌹🌹,jeckfero172,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,,,2025-06-02 21:57:37+00:00,: rose : : rose : : rose : : rose : : rose :,positive
30,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,menyala fuji,apajajajajajja,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 03:13:24+00:00,menyala fuji,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,gini doang fyp weh,yourbbsay,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,,,2025-02-08 15:40:57+00:00,gini doang fyp weh,negative
55,False,False,0,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,cantik pakai kerudung kamu uti,yuniauliaputri16,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,,,2025-02-09 07:25:28+00:00,cantik pakai kerudung kamu uti,positive
110,False,False,1,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,mbak nisa beda banget ya marahnya antara mas aris di film sama mas aris disini,62tsy,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 14:35:25+00:00,mbak nisa beda banget ya marahnya antara mas aris di film sama mas aris disini,negative
155,False,False,2,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,musimm getbackk,nattttttasya,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 15:15:44+00:00,musim getbackk,positive
599,False,False,30,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,aisar awal ny terangkat ke langit pas lihat ending langsung terhempas ke bumi😭🤣,gitapurnama26_,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 13:44:33+00:00,aisar awal ny terangkat ke langit pas lihat ending langsung terhempas ke bumi : loudly_crying_faca : : rolling_on_the_floor_laughing :,negative
78,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,Bagus team hijabistahub & founder tak white washed makeup fuji maintain skin tone dia🫡👏🏻🥰,nursyazwni,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 19:38:05+00:00,bagus team hijabistahub & founder tidak white washed makeup fuji maintain skin tone dia : saluting_faca : : clapping_hands_light_skin_tona : : smiling_face_with_hearts :,positive
83,False,False,0,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,"cool la zizang ni,boleh kwn baik lagi dgn ex..lelaki mcm ni bru gentleman 👍",akid0o8,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-18 00:33:23+00:00,"cool la zizan ini , boleh kwn baik lagi dengan ex.lelaki macam ini baru gentleman : thumbs_up :",positive
28,False,False,0,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,michelle grew up in medan so she quite familar with melayu accent,ttyyoo1996,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,,,2025-02-01 03:21:46+00:00,michelle grew up in medan so she quite familar with melayu accent,positive
88,False,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,main import model dia 😂,hahcerteka,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-28 16:38:51+00:00,main import model dia : face_with_tears_of_joy :,positive
1214,False,False,52,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,"knpela xde yang nak zizan ni, actually aku suka laki lawak drpd laki kaki test market",n_ayaa00,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 15:50:53+00:00,"kenapala tiada yang nak zizan ini , actually aku suka lelaki lawak daripada lelaki kaki test market",positive
16,True,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,HIJABISTAHUB ARE YOU SERIOUS WOWWWWW 🥹,nrnaens,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-28 19:34:54+00:00,hijabistahub are you serious wowwwww :face_holding_back_tears:,positive
22,False,False,0,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,“kau ni bajet bajet je” 😭😭,thy0hni,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,,,2025-02-04 01:42:21+00:00,“ kau ini bajet bajet je ” : loudly_crying_faca : : loudly_crying_faca :,negative
51,True,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,"Campaign ni sesuai pujuk suami belikan baju ""Aku mauu masss """,afiymei,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-28 18:13:04+00:00,"campaign ini sesuai pujuk suami belikan baju "" aku mau masss """,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,😁,chik_hayati07,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,,,2025-06-15 09:18:57+00:00,: beaming_face_with_smiling_eyes :,positive
92,False,False,11,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,"dia ccok ny di wrn merah dan hitam sih menurutku, damage klw pas 2 wrn itu",kamuaja_95,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 12:12:39+00:00,"dia ccok ny di wrn merah dan hitam sih menurutku , damage klw pas dua wrn itu",positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,AI ni 😆,wan130301,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,,,2025-06-04 09:37:28+00:00,ai ini : grinning_squinting_faca :,positive
2490,False,False,14,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,Style make up sama hijab ku akui malaysia best si😭❤️,lillyanaedelweiss,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 11:42:01+00:00,style make up sama hijab aku akui malaysia best si : loudly_crying_faca : : red_heart :,positive
144,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,aku mau mas,amarashri,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 11:54:13+00:00,aku mau mas,positive
16,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,tak pernah dapat like.. 😞,nekcikje,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 15:43:51+00:00,tidak pernah dapat like.: disappointed_faca :,negative
28,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,taknak taknak tak selesa,avocadioj,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-29 17:38:48+00:00,taknak taknak tidak selesa,negative
11,False,False,0,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,rindu cuna dulu💔,lightbornstriker57,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,,,2025-06-14 05:32:05+00:00,rindu cuna dulu : broken_heart :,negative
16,False,False,0,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,"""Makmur ke Pakmur yg aman"" dekahh aku woii 🤣",cik_layqa,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-18 02:32:13+00:00,""" makmur ke pakmur yang aman "" dekah aku woi : rolling_on_the_floor_laughing :",positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,cantik baju tuh,azzah.nadhirah,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,,,2025-06-01 02:09:08+00:00,cantik baju tu,positive
5291,False,False,3,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,Michelle ziudith tu sungguh dari hati ye😂,tiramishyuh,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 17:09:18+00:00,michelle ziudith itu sungguh dari hati ye : face_with_tears_of_joy :,positive
16,False,False,0,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,"""Awak lupa ke"".. Masih ingat lagi eh 🥺😂",vnblschggtanyie,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-18 14:30:57+00:00,""" awak lupa ke "".masih ingat lagi eh : pleading_faca : : face_with_tears_of_joy :",positive
70,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,nak bang HAHAHAHAHHAHA,_.miraeee._,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-29 19:38:30+00:00,nak abang haha,positive
42,False,False,2,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,yang dimalay jangan lupa dateng gais ramaikan uti💕,inirismaaaaa7,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 03:14:27+00:00,yang dimalay jangan lupa dateng gais ramaikan uti : two_hearts :,positive
9295,False,False,1,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,“iya aku mau mas” udah melekat dalam diri Davina karamoy😭😂,petrux_dollar,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-29 16:19:02+00:00,“ iya aku mau mas ” udah melekat dalam diri davina karamoy : loudly_crying_faca : : face_with_tears_of_joy :,positive
1272,False,False,29,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,ini baru cantik gak cengengesan 🥰,27chulin,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 05:40:15+00:00,ini baru cantik tak cengengesan : smiling_face_with_hearts :,positive
10,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,fuji davina mantap is the besttttttttttttt💯,junnnnnn2225u88irvnh,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 03:26:56+00:00,fuji davina mantap is the best : hundred_points :,positive
2384,False,False,33,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,ownernya tau Davina lbih trkenal d malaysia.. maknya Davina sering diajak kerja🥰,ricasandra467,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 05:43:22+00:00,ownernya tau davina lbih trkenal di malaysia.maknya davina sering diajak kerja : smiling_face_with_hearts :,positive
7133,False,False,7,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,Nampak dah lagi 20 tahun siapa pulak yang akan ganti 😂😂😂,somebymi_my,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-03-06 01:33:45+00:00,nampak dah lagi dua puluh tahun siapa pulak yang akan ganti : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,positive
3004,False,False,15,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,primavalet ada yb dgn bella... hijabistahub ada emma dgn zizan....hbis bersemut laa fyp tiktok aku tahun ni😂,aliaaaizam,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 10:38:15+00:00,primavalet ada yb dengan bella.hijabistahub ada emma dengan zizan.habis bersemut laa fyp tiktok aku tahun ini : face_with_tears_of_joy :,positive
12,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,pangling bgt michele,byklisaaa,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-30 05:25:30+00:00,pangling bgt michela,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,hi,sirmbmic,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-05-22 18:36:45+00:00,hi,positive
5403,False,False,8,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,im still at the restaurant 😞🙏,aapiiiqq,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-17 22:05:00+00:00,saya am still at the restaurant : disappointed_faca : : folded_hands :,negative
18,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,"njirrr micheell gueeee cantikk bgttt ,ampe susah bgtt ngenalinnya😭😭😭",angeliaaltifhany,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-30 03:14:20+00:00,"njirr micheell gue cantik bgtt , ampe susah bgtt ngenalinnya : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca :",positive
152,False,False,3,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,Davina pun ragu2 sebut mau kalau mas dia yg ini😂😂😂,ehmandak,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 19:03:03+00:00,davina pun ragu-ragu sebut mau kalau mas dia yang ini : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,negative
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,Hmmmm please getback,izproton,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-21 06:50:42+00:00,hmm please getback,negative
520,False,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,anjai terus bawak fresh dari indo😔,bulatmcmdonut,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-28 16:42:44+00:00,anjai terus bawak fresh dari indo : pensive_faca :,positive
981,False,False,19,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,'aku nak bang' tu kalau mai utara maksudnya 'aku nak azan'..,aluyai,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-29 23:57:29+00:00,' aku nak abang' itu kalau mai utara maksudnya ' aku nak azan'.,positive
84,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,Lain macam dia punya marketing woyy,wnibrhm,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-29 10:56:49+00:00,lain macam dia punya marketing woy,positive
24,False,False,0,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,why diorang suddenly sound like sabahan😂 and its cuuuttteree🤣,biedebs,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,,,2025-02-01 08:48:03+00:00,why diorang suddenly sound like sabahan : face_with_tears_of_joy : and its cuutteree : rolling_on_the_floor_laughing :,positive
25,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,raja lawak tetap raja lawak🤣🤣🤣,jaidybsysu8,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 11:06:00+00:00,raja lawak tetap raja lawak : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,@AzizahArjay💗,ida221997,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,@AzizahArjay💗,AzizahArjay💗 7.276082085911266e+18,2025-05-28 11:27:06+00:00,: growing_heart :,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,Okay,vicokurangmanis,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 13:10:45+00:00,okay,positive
345,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,siutlaa editor pon😭🙏🏻,nhbattt,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-07 02:27:19+00:00,siotla editor pon : loudly_crying_faca : : folded_hands_light_skin_tona :,negative
12,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,Cantik bgt Michelle 😭😭🥰,dessyellyzautami,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-30 05:37:15+00:00,cantik bgt michelle : loudly_crying_faca : : loudly_crying_faca : : smiling_face_with_hearts :,positive
1538,True,False,1,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,michelle ziudith?!?! another level bhai,user0987542183,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-28 18:18:45+00:00,michelle ziudith?!?!another level bhai,positive
15,False,False,1,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,Model ni Sepupu Neelofa nama dia Nathalia,mekzaa_lee91,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,,,2025-06-12 23:53:20+00:00,model ini sepupu neelofa nama dia nathalia,positive
10,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,cntik gila davina,shaaisya88,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 15:55:16+00:00,cantik gila davina,positive
6814,False,False,51,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,wehh fuji msuk mlysia😳😳😳,cikpuanmarriana,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,,,2025-02-05 11:34:58+00:00,wehh fuji msuk malaysia : flushed_faca : : flushed_faca : : flushed_faca :,positive
577,False,False,24,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,jam 8 malam ini kita war koleksi Fuji gaes!❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,ayday.guard,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 11:35:55+00:00,jam pukul dua puluh ini kita war koleksi fuji gaes!: heart_on_fira : : heart_on_fira : : heart_on_fira : : heart_on_fira :,positive
8925,False,False,25,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,"harusnya gituuu nisaaa, kan ga perlu nonton lama2",cute.natadecoco,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 15:24:20+00:00,"harusnya gitu nisa , kan ga perlu nonton lama-lama",negative
77,False,False,4,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,HAHAHA TAMPAQ KUAT LAGIII !!!!!,sofiajerrr,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 15:48:53+00:00,haha tampaq kuat lagi!,negative
63,False,False,2,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,Wuihhh tiba2 leee Masya Allah sama2 jadi model hari ini,lianaalaeysme,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,,,2025-02-05 11:35:12+00:00,wuihh tiba-tiba lee masya allah sama-sama jadi model hari ini,positive
5004,False,False,28,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,Fuji macam mirip Datuk Siti niiii 😁,mieta.fun,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,,,2025-02-09 07:56:41+00:00,fuji macam mirip dato siti nii : beaming_face_with_smiling_eyes :,positive
52,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,"Dari banyaknya model jilbab yang pernah uti coba, kayaknya paling cocok yg ini deh 😭 cantiik bgtttt",langitkata3,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 12:21:15+00:00,"dari banyaknya model jilbab yang pernah uti coba , kayaknya paling cocok yang ini deh : loudly_crying_faca : cantiik bgtt",positive
16,False,False,0,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,ini mah gak perlu tes DNA 🥰🥰buah jatuh sepohon pohonya 🥰🔥🔥🔥🔥,desty.pasaribu,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-03-06 02:50:47+00:00,ini mah tak perlu tes dna :smiling_face_with_hearts::smiling_face_with_hearts:buah jatuh sepohon pohonya :smiling_face_with_hearts::fire::fire::fire::fire:,positive
