collectCount,commentCount,detailedMentions_0_id,detailedMentions_0_name,detailedMentions_0_nickName,detailedMentions_0_profileUrl,detailedMentions_1_id,detailedMentions_1_name,detailedMentions_1_nickName,detailedMentions_1_profileUrl,diggCount,fromProfileSection,id,isAd,isMuted,isPinned,isSlideshow,isSponsored,playCount,shareCount,text,textLanguage,webVideoUrl,hashtags,mentions,cleaned_text,date_mmddyyyy
752.0,212.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,9493.0,videos,7481927416592600327,True,,False,False,False,361500.0,366.0,"Rasa rasa ada ke lagu raya Hijabistahub? 😱

btw baju yg datin pakai masih available lagi tau Nelya Kurung RM239 je 🤗

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7481927416592600327,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,rasa rasa ada ke lagu raya hijabistahub :face_screaming_in_fear: btw baju yg datin pakai masih available lagi tau nelya kurung rm239 je :smiling_face_with_open_hands: rayapalingepik hijabistahubraya2025 talk malaysia,03/15/2025
13.0,7.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,7.323456262057494e+18,soultan.official,Soultan.Official,https://www.tiktok.com/@7323456262057493505,346.0,videos,7481877063343820050,True,,False,False,False,23000.0,13.0,"Segak betul abang Roy kita kali ni siap bercekak musang! Baju Melayu abang Roy ni from Soultan RM179 je! 

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia @Soultan.Official ",ms,https://www.tiktok.com/@hijabistahub/video/7481877063343820050,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia @Soultan.Official,segak betul abang roy kita kali ni siap bercekak musang baju melayu abang roy ni from soultan rm179 je rayapalingepik hijabistahubraya2025 talk malaysia official,03/15/2025
124.0,37.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,7.234458871443129e+18,papalarisofficial,Aliff Syukri Kamarzaman,https://www.tiktok.com/@7234458871443129346,2420.0,videos,7481837215987879176,True,,False,False,False,83700.0,66.0,"Bilik CEO MEGA kita 🥵 

Kami faham Dato memang seorang yang bekerja keras, jadi kami sediakan ruangan untuk Dato. Semoga segala yang kami sediakan dapat memberi keselesaan buat Dato 🤲🏻

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia @Aliff Syukri Kamarzaman ",ms,https://www.tiktok.com/@hijabistahub/video/7481837215987879176,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia @Aliff Syukri Kamarzaman,bilik ceo mega kita :hot_face: kami faham dato memang seorang yang bekerja keras jadi kami sediakan ruangan untuk dato semoga segala yang kami sediakan dapat memberi keselesaan buat dato :palms_up_together_light_skin_tone: rayapalingepik hijabistahubraya2025 talk malaysia syukri kamarzaman,03/15/2025
54.0,9.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,363.0,videos,7481681010892033287,True,,False,False,False,46100.0,28.0,"✨ Arlena Dress – Army Green ✨

Raya makin dekat! Dah ada baju untuk lebaran? 🌿 Arlena Dress dalam warna Army Green ni pilihan sempurna—elegan, selesa & effortless chic! ✨

📌 RM169 sahaja – Grab sebelum habis!

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7481681010892033287,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,:sparkles: arlena dress army green :sparkles: raya makin dekat dah ada baju untuk lebaran :herb: arlena dress dalam warna army green ni pilihan sempurnaelegan selesa effortless chic :sparkles: :pushpin: rm169 sahaja grab sebelum habis rayapalingepik hijabistahubraya2025 talk malaysia,03/14/2025
56.0,56.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,899.0,videos,7481639789221956871,True,,False,False,False,32100.0,77.0,"Tiba tiba teringin nak makan ayam leper berbuka nanti 🤤

Team Abah : Arjuna Teluk Belanga
Team Mama : Hanania Kebaya

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7481639789221956871,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,tiba tiba teringin nak makan ayam leper berbuka nanti :drooling_face: team abah : arjuna teluk belanga team mama : hanania kebaya rayapalingepik hijabistahubraya2025 talk malaysia,03/14/2025
20500.0,149.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,35500.0,videos,7481587423642701074,True,,False,False,False,1200000.0,3919.0,"Shawl Tutorial untuk hari raya! Thalia shawl punya material memang the best tau. Btw saved siap siap video ni nanti pagi raya nak pakai ✨

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",id,https://www.tiktok.com/@hijabistahub/video/7481587423642701074,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,shawl tutorial untuk hari raya thalia shawl punya material memang the best tau btw saved siap siap video ni nanti pagi raya nak pakai :sparkles: rayapalingepik hijabistahubraya2025 talk malaysia,03/14/2025
786.0,261.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,15200.0,videos,7481554087851379976,True,,False,False,False,370100.0,256.0,"Ada 5 warna iaitu Brick orange, yellow, dusty pink, off white dan baby blue! Cuba cek dalam bag kuning sekarang ✨

#rayapalingepik #hijabistahubraya2025  @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7481554087851379976,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,ada 5 warna iaitu brick orange yellow dusty pink off white dan baby blue cuba cek dalam bag kuning sekarang :sparkles: rayapalingepik hijabistahubraya2025 talk malaysia,03/14/2025
29.0,20.0,7.323456262057494e+18,soultan.official,Soultan.Official,https://www.tiktok.com/@7323456262057493505,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,856.0,videos,7481499024936193287,True,,False,False,False,43700.0,18.0,"Faizal Hussein through the years ✨

#rayapalingepik #hijabistahubraya2025 @Soultan.Official  @Tune Talk Malaysia ",en,https://www.tiktok.com/@hijabistahub/video/7481499024936193287,rayapalingepik hijabistahubraya2025,@Soultan.Official @Tune Talk Malaysia,faizal hussein through the years :sparkles: rayapalingepik hijabistahubraya2025 official talk malaysia,03/14/2025
88.0,29.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,858.0,videos,7481461316348071175,True,,False,False,False,41300.0,92.0,"✨ Atas permintaan ramai! ✨

Sabrena Dress kini RESTOCK 💖 Dapatkan dengan RM199 sahaja!

📌 Jangan terlepas lagi

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7481461316348071175,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,:sparkles: atas permintaan ramai :sparkles: sabrena dress kini restock :sparkling_heart: dapatkan dengan rm199 sahaja :pushpin: jangan terlepas lagi rayapalingepik hijabistahubraya2025 talk malaysia,03/14/2025
1096.0,177.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,25500.0,videos,7481223114555231495,True,,False,False,False,2000000.0,937.0,"Korang tema warna pastel atau bold tahun ni?

Soultan Baju Melayu RM179

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7481223114555231495,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,korang tema warna pastel atau bold tahun ni soultan baju melayu rm179 rayapalingepik hijabistahubraya2025 talk malaysia,03/13/2025
62.0,15.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,224.0,videos,7481186112929680658,True,,False,False,False,34100.0,46.0,"Alaia Dress in Burgundy 
RM199

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",en,https://www.tiktok.com/@hijabistahub/video/7481186112929680658,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,alaia dress in burgundy rm199 rayapalingepik hijabistahubraya2025 talk malaysia,03/13/2025
690.0,199.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,3410.0,videos,7481117843606490376,True,,False,False,False,290900.0,452.0,"Design hot ni dah restock! So korang jangan lepaskan peluang okay?!

Nadra Kurung RM229

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7481117843606490376,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,design hot ni dah restock so korang jangan lepaskan peluang okay nadra kurung rm229 rayapalingepik hijabistahubraya2025 talk malaysia,03/13/2025
718.0,308.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,25900.0,videos,7481087896452091154,True,,False,False,False,539600.0,784.0,"Ini antara perubahan yang Dato buat setiap pagi dalam office HijabistaHub 

Tetap semangat 💪🏻🙂

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",id,https://www.tiktok.com/@hijabistahub/video/7481087896452091154,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,ini antara perubahan yang dato buat setiap pagi dalam office hijabistahub tetap semangat :flexed_biceps_light_skin_tone::slightly_smiling_face: rayapalingepik hijabistahubraya2025 talk malaysia,03/13/2025
1297.0,41.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,15900.0,videos,7480890884360342792,True,,False,False,False,1800000.0,1257.0,"Korang team mana satu? Single ke tak? 

Kiri : Soultan Baju Melayu RM179
Kanan : Azelina Dress RM169

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7480890884360342792,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,korang team mana satu single ke tak kiri : soultan baju melayu rm179 kanan : azelina dress rm169 rayapalingepik hijabistahubraya2025 talk malaysia,03/12/2025
617.0,597.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,9855.0,videos,7480796107874798855,True,,False,False,False,325500.0,287.0,"tapi nasib baik pengsan pakai baju melayu soultan, nampak kacak sikit.

#SoultanBajuMelayu #rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7480796107874798855,soultanbajumelayu rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,tapi nasib baik pengsan pakai baju melayu soultan nampak kacak sikit soultanbajumelayu rayapalingepik hijabistahubraya2025 talk malaysia,03/12/2025
100.0,65.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,2347.0,videos,7480735248041413904,True,,False,False,False,69200.0,23.0,"Siapa golongan ni? 🙈✨Hijabistahub ada semua tauuu! 

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7480735248041413904,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,siapa golongan ni :seenoevil_monkey::sparkles:hijabistahub ada semua tauuu rayapalingepik hijabistahubraya2025 talk malaysia,03/12/2025
31.0,16.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,421.0,videos,7480505205881081109,True,,False,False,False,42900.0,31.0,"Masih tak jumpa baju untuk anak anak? Cuba cek dalam bag kuning mana tahu stock ada lagi 🙈

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7480505205881081109,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,masih tak jumpa baju untuk anak anak cuba cek dalam bag kuning mana tahu stock ada lagi :seenoevil_monkey: rayapalingepik hijabistahubraya2025 talk malaysia,03/11/2025
1351.0,170.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,35100.0,videos,7480151134628367632,True,,False,False,False,2300000.0,804.0,"Wah bukan main lagi Roy dgn Spark, siap baju melayu warna pink lagi ✨

Btw yg ni bukan pink tau, tapi Dark Fuchsia. In cass kalau korang pakai sama macam diorang.

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7480151134628367632,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,wah bukan main lagi roy dgn spark siap baju melayu warna pink lagi :sparkles: btw yg ni bukan pink tau tapi dark fuchsia in cass kalau korang pakai sama macam diorang rayapalingepik hijabistahubraya2025 talk malaysia,03/10/2025
42.0,12.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,385.0,videos,7480136298301377812,False,,False,True,False,44300.0,37.0,"Kalau murah, cepat shopping dan join lucky draw kita! Grand Prize kita adalah sebuah rumah landed tau! 

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",id,https://www.tiktok.com/@hijabistahub/video/7480136298301377812,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,kalau murah cepat shopping dan join lucky draw kita grand prize kita adalah sebuah rumah landed tau rayapalingepik hijabistahubraya2025 talk malaysia,03/10/2025
125.0,21.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,799.0,videos,7480057889017679124,True,,False,False,False,71100.0,150.0,"Kaisara Dress in Khaki RM179
Arjuna Teluk Belanga in Khaki RM169

#SoultanBajuMelayu #rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",en,https://www.tiktok.com/@hijabistahub/video/7480057889017679124,soultanbajumelayu rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,kaisara dress in khaki rm179 arjuna teluk belanga in khaki rm169 soultanbajumelayu rayapalingepik hijabistahubraya2025 talk malaysia,03/10/2025
2831.0,1432.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,52500.0,videos,7479975469627067666,True,,False,False,False,1700000.0,1698.0,"Part ni saya setuju dengan Dato kalau boleh kami nak peti ais sorang sebijik kat tepi meja masing masing.

#SoultanBajuMelayu #rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7479975469627067666,soultanbajumelayu rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,part ni saya setuju dengan dato kalau boleh kami nak peti ais sorang sebijik kat tepi meja masing masing soultanbajumelayu rayapalingepik hijabistahubraya2025 talk malaysia,03/10/2025
590.0,362.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,9785.0,videos,7479729489266691349,True,,False,False,False,393300.0,150.0,"Kalau tahun lepas kita bagi Nissan GTR, tahun ni kami nak bagi SEBUAH RUMAH LANDED! 🏠 bukan tu je, ada package umrah, ada kereta axia, ada motorsikal dan banyak lagi hadiah menarik! 

Shopping sekarang!

#SoultanBajuMelayu #rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7479729489266691349,soultanbajumelayu rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,kalau tahun lepas kita bagi nissan gtr tahun ni kami nak bagi sebuah rumah landed :house: bukan tu je ada package umrah ada kereta axia ada motorsikal dan banyak lagi hadiah menarik shopping sekarang soultanbajumelayu rayapalingepik hijabistahubraya2025 talk malaysia,03/09/2025
183.0,70.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,4106.0,videos,7479697453172772116,True,,False,False,False,158000.0,98.0,"Baju yang Davina pakai ni tinggal Lavender je! Siapa team raya Lavender plis plis plis dapatkan sekarang! ✨ 

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",id,https://www.tiktok.com/@hijabistahub/video/7479697453172772116,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,baju yang davina pakai ni tinggal lavender je siapa team raya lavender plis plis plis dapatkan sekarang :sparkles: rayapalingepik hijabistahubraya2025 talk malaysia,03/09/2025
272.0,35.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,4613.0,videos,7479613384892124423,True,,False,False,False,322700.0,273.0,"Kalau korang nak pakai baju sama dengan Davina ni cuba korang cek dalam bag kuning, ada lagi tak size yg korang nak.

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7479613384892124423,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,kalau korang nak pakai baju sama dengan davina ni cuba korang cek dalam bag kuning ada lagi tak size yg korang nak rayapalingepik hijabistahubraya2025 talk malaysia,03/09/2025
374.0,547.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,9316.0,videos,7479415565401083143,True,,False,False,False,277600.0,815.0,"Betul ke Gen Z ni mudah sensitif? 😭 min tak tahu sebab min millenial 

#SoultanBajuMelayu #hijabistahubraya2025 #rayapalingepik @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7479415565401083143,soultanbajumelayu hijabistahubraya2025 rayapalingepik,@Tune Talk Malaysia,betul ke gen z ni mudah sensitif :loudly_crying_face: min tak tahu sebab min millenial soultanbajumelayu hijabistahubraya2025 rayapalingepik talk malaysia,03/08/2025
61.0,10.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,338.0,videos,7479330969086971137,True,,False,False,False,61500.0,62.0,"Azelina Dress RM169 

#SoultanBajuMelayu #rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",en,https://www.tiktok.com/@hijabistahub/video/7479330969086971137,soultanbajumelayu rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,azelina dress rm169 soultanbajumelayu rayapalingepik hijabistahubraya2025 talk malaysia,03/08/2025
308.0,190.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,6445.0,videos,7479291278245694738,True,,False,False,False,281400.0,155.0,"First day lapor diri Dato dah pening kepala... macam mana ni...

#SoultanBajuMelayu #rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7479291278245694738,soultanbajumelayu rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,first day lapor diri dato dah pening kepala macam mana ni soultanbajumelayu rayapalingepik hijabistahubraya2025 talk malaysia,03/08/2025
62.0,39.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,761.0,videos,7479233783716138258,False,,False,True,False,54300.0,22.0,"Kali ni kita nak belanja ganbar poing Dato dgn Datin. Save siap siap senang nak tiru nanti 😌✨

#SoultanBajuMelayu #rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7479233783716138258,soultanbajumelayu rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,kali ni kita nak belanja ganbar poing dato dgn datin save siap siap senang nak tiru nanti :relieved_face::sparkles: soultanbajumelayu rayapalingepik hijabistahubraya2025 talk malaysia,03/08/2025
37.0,9.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,201.0,videos,7479189231126973704,True,,False,False,False,52900.0,57.0,"SIAPA RAYA SINGLE TAHUN NI?

Maaf video ni bukan untuk korang 🙈

In frame : 
Azelina Kurung RM169 (Mauve) 
Soultan Baju Melayu RM179 (Mauve)

#SoultanBajuMelayu #rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7479189231126973704,soultanbajumelayu rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,siapa raya single tahun ni maaf video ni bukan untuk korang :seenoevil_monkey: in frame : azelina kurung rm169 mauve soultan baju melayu rm179 mauve soultanbajumelayu rayapalingepik hijabistahubraya2025 talk malaysia,03/07/2025
662.0,275.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,24200.0,videos,7479071938485243157,True,,False,False,False,564000.0,545.0,"Rasa rasa bulan depan resign dah Dato Aliff ni 🥹 

#SoultanBajuMelayu #rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7479071938485243157,soultanbajumelayu rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,rasa rasa bulan depan resign dah dato aliff ni :face_holding_back_tears: soultanbajumelayu rayapalingepik hijabistahubraya2025 talk malaysia,03/07/2025
758.0,66.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,7712.0,videos,7479050333080063250,True,,False,False,False,305900.0,458.0,"BAJU RAYA RM179?? Kenapa murah sangat?!

In frame : Kaisara Dress

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia",id,https://www.tiktok.com/@hijabistahub/video/7479050333080063250,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,baju raya rm179 kenapa murah sangat in frame : kaisara dress rayapalingepik hijabistahubraya2025 talk malaysia,03/07/2025
1637.0,1672.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,32500.0,videos,7478997893991451925,True,,False,False,False,594300.0,6228.0,"Bagi menjawab semua soalan korang ✨ 

#rayapalingepik #hijabistahubraya2025 #SoultanBajuMelayu @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7478997893991451925,rayapalingepik hijabistahubraya2025 soultanbajumelayu,@Tune Talk Malaysia,bagi menjawab semua soalan korang :sparkles: rayapalingepik hijabistahubraya2025 soultanbajumelayu talk malaysia,03/07/2025
169.0,46.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,1017.0,videos,7478948632696212737,True,,False,False,False,176400.0,182.0,"Siapa yang mencari warna Rich Brown tu? Kami dah restock! Kali kalau tak sempat jugak nak purchase tak tahu nak cakap 🥲 

In frame : Nadene Dress (Rich Brown)

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7478948632696212737,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,siapa yang mencari warna rich brown tu kami dah restock kali kalau tak sempat jugak nak purchase tak tahu nak cakap :smiling_face_with_tear: in frame : nadene dress rich brown rayapalingepik hijabistahubraya2025 talk malaysia,03/07/2025
210.0,141.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,7317.0,videos,7478897699014692104,True,,False,False,False,152400.0,490.0,"Since ramai sangat yang tanya kenapa HijabistaHub lantik Dato Aliff sebagai CEO. Nantikannnn

#SoultanBajuMelayu #rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7478897699014692104,soultanbajumelayu rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,since ramai sangat yang tanya kenapa hijabistahub lantik dato aliff sebagai ceo nantikannnn soultanbajumelayu rayapalingepik hijabistahubraya2025 talk malaysia,03/07/2025
384.0,91.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,11100.0,videos,7478867420753579282,True,,False,False,False,187400.0,706.0,"Roy in levender, dan Spark in champagne, baju melayu teluk belanga yang tak lapuk dek zaman! ✨

#SoultanBajuMelayu #rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7478867420753579282,soultanbajumelayu rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,roy in levender dan spark in champagne baju melayu teluk belanga yang tak lapuk dek zaman :sparkles: soultanbajumelayu rayapalingepik hijabistahubraya2025 talk malaysia,03/07/2025
15100.0,2511.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,235600.0,videos,7478671401185004821,True,,False,False,False,3000000.0,13500.0,"Bila Roy bertemu dengan Spark! ✨
Saksikan race antara Roy dan Spark dengan berbaju melayu Soultan malam ini! 

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",id,https://www.tiktok.com/@hijabistahub/video/7478671401185004821,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,bila roy bertemu dengan spark :sparkles: saksikan race antara roy dan spark dengan berbaju melayu soultan malam ini rayapalingepik hijabistahubraya2025 talk malaysia,03/06/2025
76.0,26.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,394.0,videos,7478608575758175509,True,,False,False,False,58100.0,55.0,"Jasmin Kurung ni sesuai untuk korang yang nak nampak extra tinggi. Kena pulak dengan anglenlagi lah nampak tinggi dari biasa ☺️

In frame : Jasmin Kurung (champagne)

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7478608575758175509,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,jasmin kurung ni sesuai untuk korang yang nak nampak extra tinggi kena pulak dengan anglenlagi lah nampak tinggi dari biasa :smiling_face: in frame : jasmin kurung champagne rayapalingepik hijabistahubraya2025 talk malaysia,03/06/2025
21300.0,9790.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,481000.0,videos,7478480573531557127,True,,False,False,False,11800000.0,31000.0,"Yusoff baru nak perform, Abah tak bagi chance langsung. Mama memang tak nak pisang berbuah dua kali. Ces pulak faham situation. Tapi Ammar paling tak amik port 😭

satu family ni pakai warna powder blue. Team Mama pakai Rinae Kurung. Team Abah pakai Arjuna teluk belanga 🤲🏻

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,yusoff baru nak perform abah tak bagi chance langsung mama memang tak nak pisang berbuah dua kali ces pulak faham situation tapi ammar paling tak amik port :loudly_crying_face: satu family ni pakai warna powder blue team mama pakai rinae kurung team abah pakai arjuna teluk belanga :palms_up_together_light_skin_tone: rayapalingepik hijabistahubraya2025 talk malaysia,03/06/2025
303.0,73.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,5483.0,videos,7478325340604091656,True,,False,False,False,186400.0,208.0,"Ada sesiapa yang dapat? Dalam beribu ada hanya 3 orang je tau yg dapat 😆

Jangan lupa pembelian RM300 ke atas korang dapat join lucky draw dan kalau ada rezeki dapat menang rumah!!!! 

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7478325340604091656,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,ada sesiapa yang dapat dalam beribu ada hanya 3 orang je tau yg dapat :grinning_squinting_face: jangan lupa pembelian rm300 ke atas korang dapat join lucky draw dan kalau ada rezeki dapat menang rumah rayapalingepik hijabistahubraya2025 talk malaysia,03/05/2025
